Date,Investment_AAPL,Investment_GOOGL,Investment_MSFT,Investment_META,Investment_AMZN,CASH
2023-10-27,0.007969321109713157,-0.0008995747464835002,0.00585562231236092,0.02906190393618857,0.06832817596387053,0.0002
2023-10-30,0.0123053144691474,0.018744372595563386,0.022740365665079976,0.01998449769150401,0.03890715515891663,0.0002
2023-10-31,0.0028187210053438605,-0.0030531897798489194,0.0023717055527556763,-0.004592612172074406,0.002863386331097839,0.0002
2023-11-01,0.018738654330385796,0.01910058027079309,0.02354263405400614,0.035118000464699595,0.0293786159741527,0.0002
2023-11-02,0.0206932229694774,0.008224594701462973,0.006501574825902301,-0.003142536475869817,0.00781021897810219,0.0002
2023-11-03,-0.005181055358450148,0.012628441446387972,0.012861736334405238,0.01199858461736425,0.003838632577678025,0.0002
2023-11-06,0.014605151429380125,0.008907823392718894,0.010572562358276638,0.00381436745073116,0.008225108225108357,0.0002
2023-11-07,0.01445070579702068,0.005527831094049862,0.011219252236838395,0.009563014566181138,0.02125375697724352,0.0002
2023-11-08,0.005884941150588352,0.006642742612812169,0.007405763736721083,0.0030111034439495032,-0.004414546983392831,0.0002
2023-11-09,-0.002624528405052118,-0.012135922330097082,-0.006910792951541844,0.0024079054349865903,-0.01041666666666674,0.0002
2023-11-10,0.021873800778466235,0.018043611793611802,0.02489672572014756,0.025643425362657846,0.021052631578947434,0.0002
2023-11-13,-0.008583690987124415,-0.003771023455765854,-0.00808829496578034,0.001277488821972872,-0.006756756756756799,0.0002
2023-11-14,0.014285714285714235,0.01158301158301156,0.009790553070797348,0.021628846562775417,0.022512097622554128,0.0002
2023-11-15,0.0030409731113956173,0.007483909594372173,-0.0016204391390065576,-0.010704409622074973,-0.017832647462277196,0.0002
2023-11-16,0.009042072230200704,0.01715941167731394,0.017583249925609223,0.004448318355324554,-0.002583798882681343,0.0002
2023-11-17,-0.00010542406831481888,-0.011830862484481175,-0.016800914480155194,0.0025434632993208695,0.01645312609395777,0.0002
2023-11-20,0.009278296167430922,0.006947010568324474,0.020521833175611626,0.014714660936007595,0.006543601046976155,0.0002
2023-11-21,-0.004230869678767291,0.005284403669724824,-0.01157799915218316,-0.0087948936670883,-0.015260384589064424,0.0002
2023-11-22,0.0035144775493076708,0.011097320581149317,0.012812608893773447,0.013383583595465653,0.019527449617790182,0.0002
2023-11-24,-0.0070043385081804965,-0.012997328326955104,-0.0011115522032553171,-0.009546399601745303,0.00020448503851144828,0.0002
2023-11-27,-0.0009475180291624863,-0.002048430755724695,0.0031264075457702045,-0.010436685095940756,0.006746626686656487,0.0002
2023-11-28,0.0032140787185837016,0.005791364269481569,0.0108026729352102,0.012817448461308611,-0.004738374060786477,0.0002
2023-11-29,-0.005409663865546199,-0.016107871720116518,-0.01006009929448648,-0.02003008938316775,-0.004828946473508844,0.0002
2023-11-30,0.003062787136294043,-0.01822357211645309,0.0001583740266595246,-0.015201685731487058,-0.0015718972115910113,0.0002
2023-12-01,0.006791260858120651,-0.005055459141326435,-0.011612256208598404,-0.007122115237658488,0.006434389759737202,0.0002
2023-12-04,-0.009464547165864867,-0.019642044592749874,-0.014338735948305814,-0.014777415183794163,-0.014894919404203177,0.0002
2023-12-05,0.02106318956870612,0.013305484644542398,0.009156417619331503,-0.005405912130491686,0.014084507042253502,0.0002
2023-12-06,-0.005687105780167512,-0.007405145430948945,-0.00998604101793188,-0.0026391027050803872,-0.016067538126361525,0.0002
2023-12-07,0.010139351081530856,0.05314566989693881,0.005829718004338291,0.02879193573791139,0.016329919734292764,0.0002
2023-12-08,0.007412364235342528,-0.014167822975242772,0.008842162016444277,0.01886156955203777,0.003676470588235281,0.0002
2023-12-11,-0.012927290378621392,-0.012593525446329523,-0.007829409721294422,-0.022449286250939227,-0.010378510378510342,0.0002
2023-12-12,0.007920074541878153,-0.005776877485182519,0.008295179100457739,0.027484013772749893,0.01089862224964011,0.0002
2023-12-13,0.016691489908068347,0.00037730153939019573,-2.671082856986473e-05,0.0015558614086528255,0.009221589368050065,0.0002
2023-12-14,0.0007577288341078514,-0.004752206381534285,-0.022544541496380632,-0.004690207325088069,-0.009540446116635404,0.0002
2023-12-15,-0.0027257584170411464,0.005002273760800424,0.013117262864482226,0.005252573761142854,0.017297517297517384,0.0002
2023-12-18,-0.008503315280660062,0.024132730015083093,0.005178971218946282,0.02896214021258814,0.027338801093552023,0.0002
2023-12-19,0.005360151105212152,0.006259204712812938,0.001636924728297462,0.016656026928210776,-0.0018173557473875057,0.0002
2023-12-20,-0.010713923022240168,0.012367361873399263,-0.00707281787493963,-0.0030825436693687758,-0.01085896352168536,0.0002
2023-12-21,-0.0007699019658163886,0.01503541997975999,0.0078786897630998,0.013771186440677985,0.01130686300289252,0.0002
2023-12-22,-0.005547565235257901,0.007619997151403046,0.002784173047063243,-0.001976898528622595,-0.002730109204368225,0.0002
2023-12-26,-0.0028409090909089496,0.00021202911866557983,0.00021357253457221503,0.0040748181895355895,-6.518055012383339e-05,0.0002
2023-12-27,0.0005180005180005498,-0.008126059920859241,-0.0015747611167459263,0.008454752980300517,-0.0004562935923342337,0.0002
2023-12-28,0.0022262490292519477,-0.0009973641091401975,0.003234688694629284,0.0013693653410837836,0.0002608582235554824,0.0002
2023-12-29,-0.00542411406137,-0.0038508165157241647,0.0020251545512686153,-0.012167894619334763,-0.009388446994393007,0.0002
2024-01-02,-0.0357866306549629,-0.010881237024840784,-0.013748537389639437,-0.021669115154254626,-0.013228906147163322,0.0002
2024-01-03,-0.007487610428786873,0.0054280958239849575,-0.0007280179038476886,-0.005255710531635316,-0.009737877676249007,0.0002
2024-01-04,-0.012700135685210334,-0.018211920529801362,-0.007177549919050286,0.0076929776177896425,-0.02626793291574059,0.0002
2024-01-05,-0.004012973448408452,-0.00483906444754012,-0.0005163885416100689,0.013914496427748224,0.004634433146572636,0.0002
2024-01-08,0.024174853736615542,0.022913136373683196,0.01887151597552683,0.01906520812615442,0.026576700633434314,0.0002
2024-01-09,-0.0022634188402673727,0.015197349467012344,0.0029357602284556528,-0.0034294317738248203,0.015224681421864616,0.0002
2024-01-10,0.005671383817651643,0.00943597020219955,0.018574203677585777,0.03648266793498034,0.015590936116799847,0.0002
2024-01-11,-0.0032225146355873147,-0.0014056789429293115,0.004859314993338026,-0.0021594191162577214,0.009432121251545134,0.0002
2024-01-12,0.0017781130448837335,0.004011824324324342,0.009983620622416423,0.0130386560986826,-0.003608712462946251,0.0002
2024-01-16,-0.012317125645438853,-0.0011216263582194408,0.004633562437253769,-0.01877219685438869,-0.009442504203854618,0.0002
2024-01-17,-0.005173446604585297,-0.0071583970804969255,-0.002049862915417422,0.0024764600228597278,-0.009467223818229176,0.0002
2024-01-18,0.03257061528355587,0.014207959284654015,0.011297404164633873,0.021065776257567004,0.011798826708852461,0.0002
2024-01-19,0.015533054127127244,0.020211876219682123,0.012186762129636763,0.019461356445909628,0.0119869706840392,0.0002
2024-01-22,0.012163290874921628,-0.002664298401420906,-0.005418014899541079,-0.004355196244621218,-0.0036049954937557027,0.0002
2024-01-23,0.006653257001392632,0.0071922734433864655,0.0060275907291114095,0.008958038661009082,0.008011370978162624,0.0002
2024-01-24,-0.003483963520852562,0.011289445048966229,0.009175231887691204,0.0142782969885773,0.005448019484681321,0.0002
2024-01-25,-0.0016966580976864876,0.021318090114324173,0.005738275039745666,0.006347581264397384,0.005609740549499476,0.0002
2024-01-26,-0.009012720811659936,0.002074142358596154,-0.0023217329019191713,0.002441629787883315,0.008684627575277437,0.0002
2024-01-29,-0.003585905830994718,0.008706508525807344,0.01433416681108124,0.017455726391637505,0.013448969331322225,0.0002
2024-01-30,-0.019245814426537278,-0.01335417888085455,-0.002757981060236392,-0.0023938955663058703,-0.014014634751333244,0.0002
2024-01-31,-0.019357583492873753,-0.07500330120163745,-0.026946327614479015,-0.024796280557916384,-0.023899371069182496,0.0002
2024-02-01,0.013340563991323329,0.007566024268379712,0.015594345792041775,0.011893166555595469,0.02628865979381456,0.0002
2024-02-02,-0.005405116129722942,0.0086426749787476,0.01842587547674479,0.20317645270783746,0.07866649924660973,0.0002
2024-02-05,0.00984665052461664,0.009130495856159548,-0.01354506103788733,-0.03280069054085344,-0.008730574471800256,0.0002
2024-02-06,0.008631713554987153,0.002923162583518879,-0.0003944286946874209,-0.010208746000304747,-0.006811109153895822,0.0002
2024-02-07,0.0005810882197569978,0.009993060374739793,0.021110261658733975,0.032701442646023704,0.00815843925509907,0.0002
2024-02-08,-0.005754712000422435,0.0025422564243506862,0.0001449100350199295,0.0008731020677612555,-0.0040462088782032835,0.0002
2024-02-09,0.0028143585386575243,0.02117743814680284,0.015551423534809539,-0.004021276595744694,0.02714319359397077,0.0002
2024-02-12,-0.009001853322742837,-0.009865771812080482,-0.012578765901795297,0.0016876375210954642,-0.012095156205216284,0.0002
2024-02-13,-0.011274378840502308,-0.01620009489595342,-0.021528680826470192,-0.018724674770740024,-0.021469188812812012,0.0002
2024-02-14,-0.00480977086035439,0.005511919525974962,0.00780173262453232,0.028601234460575498,0.013875711574952598,0.0002
2024-02-15,-0.0015748031496062298,-0.021721255310401477,-0.00715524188624872,0.022713826910074397,-0.006901391975669524,0.0002
2024-02-16,-0.008430327423039286,-0.015759613364152103,-0.006149153876426561,-0.02212672768216839,-0.0017078916372204045,0.0002
2024-02-20,-0.004113871976304084,0.004269854824935804,-0.003143097559768271,-0.003316994844925203,-0.014335437437319243,0.0002
2024-02-21,0.004185944040537404,0.010133219954648665,-0.0015144368032969924,-0.007885532591415001,0.009037586784773621,0.0002
2024-02-22,0.011243966652040527,0.010803226937916355,0.023546670644984724,0.03867273465376164,0.03552998398481533,0.0002
2024-02-23,-0.010034170418180777,-0.0009022138940939506,-0.003182315073484765,-0.00431983214366527,0.0023484935273228036,0.0002
2024-02-26,-0.007451238220469114,-0.044387329813837306,-0.006823609689525667,-0.004731111707951929,-0.0014857991885252053,0.0002
2024-02-27,0.008114374034003058,0.009522424947299601,-0.00014722481228834905,0.0110225432806077,-0.006810507640359398,0.0002
2024-02-28,-0.006625417510814247,-0.018001152073732762,0.0005889859625012317,-0.00622112719433332,-0.0021896968998501576,0.0002
2024-02-29,-0.0036930878624186203,0.015251503152954982,0.014519768468556737,0.012623445312177184,0.02079002079002068,0.0002
2024-03-01,-0.006030428769018048,-0.009533439260436372,0.004496663765593212,0.02483014710382969,0.008259787282190567,0.0002
2024-03-04,-0.025381275743070253,-0.027635992416508603,-0.001395908543922908,-0.008182361138761696,-0.0035910672202894567,0.0002
2024-03-05,-0.02844089091947455,-0.00509936257967758,-0.029571965680131207,-0.015997912443043716,-0.01948417614596243,0.0002
2024-03-06,-0.005878203620973466,-0.009572623803421942,-0.0013907860424686724,0.011974215658275833,-0.0035033310360671477,0.0002
2024-03-07,-0.0007095553453169146,0.02267884322678837,0.017533388047452192,0.03245378862706372,0.019076710276064723,0.0002
2024-03-08,0.010236686390532546,0.00766483107605298,-0.0071369213472159965,-0.012182978972646974,-0.008313539192399078,0.0002
2024-03-11,0.01183154688689747,0.016690052433350422,-0.004184924425188474,-0.044194090325131,-0.01933276304533782,0.0002
2024-03-12,0.002778581765557009,0.006028909711629282,0.026599426480767407,0.033416737318803236,0.019946499185857114,0.0002
2024-03-13,-0.01212261155688965,0.009314079422382715,-0.0004334424966286887,-0.008364182091045502,0.0066423399281603235,0.0002
2024-03-14,0.010927365160988689,0.023678374704914518,0.024379667549987882,-0.007546865225901533,0.012432386508453463,0.0002
2024-03-15,-0.0021965317919074856,-0.013417190775681265,-0.020695169559286963,-0.015716812719842155,-0.02422377622377625,0.0002
2024-03-18,0.006372378635152387,0.046040515653775316,0.002161279477450595,0.02660607312538721,0.0003439972480219211,0.0002
2024-03-19,0.01358507943817644,-0.004401408450704247,0.009800632608070625,-0.0014889935208660665,0.00813846859238887,0.0002
2024-03-20,0.014709223080417777,0.011630279534788901,0.009064806245699053,0.018700628728034685,0.012791358726549129,0.0002
2024-03-21,-0.04085744668942737,-0.007664380798709236,0.009735907626460927,0.004431080867225878,0.0,0.0002
2024-03-22,0.005310147633774909,0.021476964769647777,-0.0014672659943638644,0.003584370568772588,0.004041538029750269,0.0002
2024-03-25,-0.008300441142326531,-0.004642833454931439,-0.013714605588468487,-0.012873346677656161,0.004696148040476356,0.0002
2024-03-26,-0.00667251975417027,0.003998134204038051,-0.0028614671522491086,-0.01417438670430593,-0.00784597406933396,0.0002
2024-03-27,0.02121265688527485,0.0013274042609678904,-0.000521759753349893,-0.004093649801367172,0.008581043185642123,0.0002
2024-03-28,-0.010559113726847924,0.00039769337840533936,-0.0016847400517285838,-0.01676588506864296,0.0030584440860812467,0.0002
2024-04-01,-0.008455796594354914,0.030212681375472172,0.00915097927362618,0.01188269698093003,0.0032708726022840917,0.0002
2024-04-02,-0.0069987649238369976,-0.005981092031641988,-0.007372164778481793,0.012251958888775727,-0.0015472177709012769,0.0002
2024-04-03,0.00479744136460547,0.0023291925465838137,-0.002349088838268787,0.01883909363250691,0.009519065803309523,0.0002
2024-04-04,-0.004892425582080806,-0.028337206300025786,-0.0061124985134973775,0.00824880609385481,-0.013211994956416895,0.0002
2024-04-05,0.004501836275322857,0.013087092273965206,0.018282760601129544,0.03213810381272997,0.028166666666666673,0.0002
2024-04-08,-0.006663521641703141,0.015409836065573668,-0.002185561195713448,-0.015341146129631777,0.0006484033068567818,0.0002
2024-04-09,0.007242505194419602,0.011301259283177378,0.003980310417108335,-0.00452575830524804,0.002591932609752101,0.0002
2024-04-10,-0.011139270348323183,-0.002937420178799499,-0.007084545369240858,0.005668407815825338,0.0015080519200731946,0.0002
2024-04-11,0.04327095005364168,0.020942743691559018,0.011033407361905168,0.006405940403593435,0.01667114815810722,0.0002
2024-04-12,0.008626599634369292,-0.010538862053823483,-0.014091089664197476,-0.021523052221117833,-0.015445649299127284,0.0002
2024-04-15,-0.02186349476069105,-0.01819565079566332,-0.019578099075610367,-0.022797421371361537,-0.013485198517165342,0.0002
2024-04-16,-0.01916729399502004,-0.0029704248999096183,0.002272507494439635,-0.0009395677988125462,-0.0016338089532731415,0.0002
2024-04-17,-0.008147360963513983,0.006930051813471394,-0.006609098364609989,-0.011185368977108978,-0.01112808204233029,0.0002
2024-04-18,-0.005714285714285783,0.003473338907827861,-0.018380924630924667,0.01544003075864575,-0.011363636363636354,0.0002
2024-04-19,-0.012212643678160884,-0.012306903403627945,-0.012739011056966842,-0.041311279394181,-0.0256109809173084,0.0002
2024-04-22,0.005090909090909035,0.014212473229930467,0.00461014231308865,0.0013719417132642686,0.01488862165721816,0.0002
2024-04-23,0.006391702846116676,0.012669567443050811,0.016485434956105438,0.029829987752475473,0.013033910737459742,0.0002
2024-04-24,0.012702216896345098,0.0054972829521040545,0.0036558137252495904,-0.005240878855069631,-0.016430878912777058,0.0002
2024-04-25,0.0051473198438052314,-0.01966945264877773,-0.02449518408057494,-0.105612968591692,-0.01653547766011676,0.0002
2024-04-26,-0.003472835364058957,0.1022435897435896,0.018243785084202102,0.004327336988535935,0.03426037887948419,0.0002
2024-04-29,0.024808033077377445,-0.03373073567897633,-0.01001673557786964,-0.024070021881838155,0.007460193742345078,0.0002
2024-04-30,-0.0182708933717578,-0.020282876918447212,-0.03211932877563706,-0.005663168600619439,-0.032935455349248466,0.0002
2024-05-01,-0.006047085070157943,0.006634721710283786,0.014409369943235939,0.020968454332008335,0.02285714285714291,0.0002
2024-05-02,0.022031896042528087,0.016843647015745145,0.007342887527219233,0.005669527994717649,0.03195530726256979,0.0002
2024-05-03,0.05981621684101013,0.003721041891729726,0.022169716468932288,0.023274769063575285,0.008066262451277728,0.0002
2024-05-06,-0.009106772821463549,0.00514231045204494,0.016918310136231796,0.03035666873174625,0.0133719993555661,0.0002
2024-05-07,0.0037972593693247347,0.0187388459250446,-0.01015621221647256,0.00549733722728063,0.00031796502384739966,0.0002
2024-05-08,0.0018640350877192624,-0.010919708029197062,0.0029315483461183067,0.009311464206389841,-0.004026276753549385,0.0002
2024-05-09,0.010014227864725722,0.0034242531585784164,0.00433575291080035,0.005966991112992037,0.007978723404255428,0.0002
2024-05-10,-0.008235357858806913,-0.007707695928453773,0.005869227784245368,0.0016406545791090021,-0.01065963060686026,0.0002
2024-05-13,0.017645452062277966,0.0029054254372959942,-0.002459372136760285,-0.017198656026879422,-0.00485385107744829,0.0002
2024-05-14,0.006173502254670504,0.00709471443774401,0.006864546069805577,0.008204952885622063,0.0026799592646191694,0.0002
2024-05-15,0.012217894680680796,0.012739227427497779,0.015652006913769778,0.02053618734767415,-0.005773239963649868,0.0002
2024-05-16,0.0006325110689437974,0.00968059822618983,-0.0049399640729884675,-0.0172571333637912,-0.0126888542394753,0.0002
2024-05-17,0.00015802781289497858,0.010793432081754428,-0.0018527756003706708,-0.002789341335080131,0.005826934596743438,0.0002
2024-05-20,0.006162110917996566,0.004884698398273324,0.012208181623474035,-0.006505477739399579,-0.006280454791553813,0.0002
2024-05-21,0.006857202680067065,0.005256613158489687,0.008698923214369714,-0.008979609248357612,-0.002124877410918491,0.0002
2024-05-22,-0.007538341564855666,-0.008265392184425124,0.0034495618124184,0.006779588059316,-0.0001092001092001249,0.0002
2024-05-23,-0.021058145625982294,-0.016044903050232318,-0.008176159063458144,-0.004275514130574254,-0.011358051657292534,0.0002
2024-05-24,0.016588184931506822,0.008297320656871277,0.007400468384074932,0.026707887844046763,-0.00165700082850051,0.0002
2024-05-28,5.263711969694107e-05,0.008057603291616644,0.00037195462153616354,0.003554849232570767,0.007745504840940498,0.0002
2024-05-29,0.001579030475288068,-0.0028344671201814275,-0.0026724298196689755,-0.011585264210701829,-0.000713697502058741,0.0002
2024-05-30,0.0052551368963160705,-0.021546333143831697,-0.03378614535032742,-0.015410236950838985,-0.01483353477639826,0.0002
2024-05-31,0.005018558210047708,0.002265992679100437,0.001109315841512526,-0.0004710416443636234,-0.01606067365603392,0.0002
2024-06-03,0.009258777633289972,0.003884057971014432,-0.0038783031821357783,0.022834864940128208,0.010768533212423437,0.0002
2024-06-04,0.0016492295005927637,0.003580296818155526,0.00616656993615794,-0.0010471423485308717,0.005607267018055362,0.0002
2024-06-05,0.007820941600205966,0.009321595028482621,0.01908332732472906,0.03788339378184036,0.010817441730790689,0.0002
2024-06-06,-0.0070965436258744186,0.007525226611937663,0.001202801820711752,-0.002625944329980201,0.020520741394527864,0.0002
2024-06-07,0.012392019744960958,-0.012844451988909489,-0.0015782530858380328,-0.0016202203499676715,-0.003783783783783745,0.0002
2024-06-10,-0.019147747473208354,0.0031525851197982124,0.009484487436593136,0.01955533917559249,0.0149755832881171,0.0002
2024-06-11,0.07264913007456508,0.00919947431575352,0.011241732301867424,0.009689614007162728,0.0009087993157275154,0.0002
2024-06-12,0.028578324885348616,0.00662439134865811,0.019367662013497267,0.0026996669753875935,-0.0018159482988837627,0.0002
2024-06-13,0.005491153142159977,-0.014792732999606262,0.0011789779168367431,-0.009315305400518725,-0.016373267697575966,0.0002
2024-06-14,-0.008168409260642218,0.009305777574788676,0.002241949363648743,0.00011902400317387318,-0.0009247674481859258,0.0002
2024-06-17,0.019671513953597675,0.002545392838961602,0.01310527148247731,0.004899238337035872,0.00217793749319406,0.0002
2024-06-18,-0.010984446393132341,-0.012130444594899648,-0.004527510761201725,-0.014093125160373421,-0.0067912637183527025,0.0002
2024-06-20,-0.02151290307527176,0.006910731623736455,-0.0014338844826813357,0.004424513003263186,0.01799682730704011,0.0002
2024-06-21,-0.010444486837085099,0.0188882586500283,0.009154139555755059,-0.01379310344827589,0.01601289629231606,0.0002
2024-06-24,0.0031326810930645266,-0.0022824695206813406,-0.004691182355818335,0.008347144185294475,-0.018563570975248633,0.0002
2024-06-25,0.004468146439896348,0.026838522486329675,0.007326825563473083,0.023431079753863493,0.004149377593360981,0.0002
2024-06-26,0.019993303678193852,-0.0008150844970928883,0.002683224304246723,0.004935370152761465,0.03901470430396059,0.0002
